timestamp,src_ip,dst_ip,protocol,length
2026-06-03 18:54:46.293178,13.107.246.68,192.168.1.21,TCP,347
2026-06-03 18:54:46.296852,192.168.1.21,13.107.246.68,TCP,140
2026-06-03 18:54:46.300031,192.168.1.21,13.107.246.68,TCP,158
2026-06-03 18:54:46.302820,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:46.307633,13.107.5.93,192.168.1.21,TCP,1454
2026-06-03 18:54:46.312794,13.107.5.93,192.168.1.21,TCP,4254
2026-06-03 18:54:46.314696,192.168.1.21,13.107.5.93,TCP,54
2026-06-03 18:54:46.317248,13.107.5.93,192.168.1.21,TCP,1454
2026-06-03 18:54:46.327766,13.107.5.93,192.168.1.21,TCP,1234
2026-06-03 18:54:46.329226,192.168.1.21,13.107.5.93,TCP,54
2026-06-03 18:54:46.330935,192.168.1.21,13.107.5.93,TCP,128
2026-06-03 18:54:46.332658,192.168.1.21,13.107.5.93,TCP,146
2026-06-03 18:54:46.334587,192.168.1.21,13.107.5.93,TCP,754
2026-06-03 18:54:46.337553,192.168.1.21,13.107.246.68,TCP,445
2026-06-03 18:54:46.339788,13.107.246.68,192.168.1.21,TCP,128
2026-06-03 18:54:46.341522,13.107.246.68,192.168.1.21,TCP,97
2026-06-03 18:54:46.343155,192.168.1.21,13.107.246.68,TCP,97
2026-06-03 18:54:46.344407,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:46.346041,13.107.5.93,192.168.1.21,TCP,513
2026-06-03 18:54:46.347470,13.107.5.93,192.168.1.21,TCP,116
2026-06-03 18:54:46.348761,192.168.1.21,13.107.5.93,TCP,54
2026-06-03 18:54:46.350228,192.168.1.21,13.107.5.93,TCP,85
2026-06-03 18:54:46.351881,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:46.355091,13.107.5.93,192.168.1.21,TCP,85
2026-06-03 18:54:46.357327,13.107.246.68,192.168.1.21,TCP,840
2026-06-03 18:54:46.359226,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:46.398975,192.168.1.21,13.107.5.93,TCP,54
2026-06-03 18:54:46.404683,192.168.1.21,13.107.246.68,TCP,66
2026-06-03 18:54:46.410867,13.107.246.68,192.168.1.21,TCP,66
2026-06-03 18:54:46.416436,13.107.5.93,192.168.1.21,TCP,756
2026-06-03 18:54:46.420862,192.168.1.21,13.107.5.93,TCP,54
2026-06-03 18:54:46.427966,192.168.1.21,13.107.5.93,TCP,754
2026-06-03 18:54:46.431883,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:46.436341,13.107.5.93,192.168.1.21,TCP,244
2026-06-03 18:54:46.441518,192.168.1.21,13.107.5.93,TCP,89
2026-06-03 18:54:46.652229,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:47.933911,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 18:54:47.940498,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 18:54:47.950736,192.168.1.21,142.251.43.206,TCP,638
2026-06-03 18:54:47.956983,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 18:54:47.965935,192.168.1.21,142.251.43.206,TCP,1001
2026-06-03 18:54:48.190976,192.168.1.21,142.251.43.206,TCP,1001
2026-06-03 18:54:48.195458,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:48.199571,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:48.204710,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:48.210151,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:48.215329,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:48.221465,142.251.43.206,192.168.1.21,TCP,78
2026-06-03 18:54:48.446139,142.251.43.206,192.168.1.21,TCP,138
2026-06-03 18:54:48.453017,142.251.43.206,192.168.1.21,TCP,828
2026-06-03 18:54:48.457630,142.251.43.206,192.168.1.21,TCP,97
2026-06-03 18:54:48.461991,142.251.43.206,192.168.1.21,TCP,105
2026-06-03 18:54:48.466140,192.168.1.21,142.251.43.206,TCP,66
2026-06-03 18:54:48.470314,192.168.1.21,142.251.43.206,TCP,105
2026-06-03 18:54:48.474055,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:49.982159,192.168.1.21,142.250.205.138,TCP,268
2026-06-03 18:54:49.988667,142.250.205.138,192.168.1.21,TCP,66
2026-06-03 18:54:50.493684,142.250.205.138,192.168.1.21,TCP,138
2026-06-03 18:54:50.497944,192.168.1.21,142.250.205.138,TCP,66
2026-06-03 18:54:50.502586,142.250.205.138,192.168.1.21,TCP,97
2026-06-03 18:54:50.506892,192.168.1.21,142.250.205.138,TCP,66
2026-06-03 18:54:50.511494,142.250.205.138,192.168.1.21,TCP,105
2026-06-03 18:54:50.515687,192.168.1.21,142.250.205.138,TCP,66
2026-06-03 18:54:50.519879,192.168.1.21,142.250.205.138,TCP,105
2026-06-03 18:54:50.527161,192.168.1.21,142.250.205.138,TCP,1454
2026-06-03 18:54:50.534445,192.168.1.21,142.250.205.138,TCP,302
2026-06-03 18:54:50.539025,192.168.1.21,142.250.205.138,TCP,109
2026-06-03 18:54:50.542857,142.250.205.138,192.168.1.21,TCP,66
2026-06-03 18:54:50.546764,142.250.205.138,192.168.1.21,TCP,66
2026-06-03 18:54:50.550772,142.250.205.138,192.168.1.21,TCP,66
2026-06-03 18:54:50.754650,142.250.205.138,192.168.1.21,TCP,1052
2026-06-03 18:54:50.763665,142.250.205.138,192.168.1.21,TCP,99
2026-06-03 18:54:50.770162,142.250.205.138,192.168.1.21,TCP,97
2026-06-03 18:54:50.777744,142.250.205.138,192.168.1.21,TCP,105
2026-06-03 18:54:50.782504,192.168.1.21,142.250.205.138,TCP,66
2026-06-03 18:54:50.786905,192.168.1.21,142.250.205.138,TCP,105
2026-06-03 18:54:50.790983,142.250.205.138,192.168.1.21,TCP,66
2026-06-03 19:09:21.653800,192.168.1.21,52.168.117.174,TCP,187
2026-06-03 19:09:21.661182,192.168.1.21,52.168.117.174,TCP,1454
2026-06-03 19:09:21.671828,192.168.1.21,52.168.117.174,TCP,1239
2026-06-03 19:09:21.908018,52.168.117.174,192.168.1.21,TCP,66
2026-06-03 19:09:21.912938,52.168.117.174,192.168.1.21,TCP,105
2026-06-03 19:09:21.917222,52.168.117.174,192.168.1.21,TCP,66
2026-06-03 19:09:22.165284,192.168.1.21,52.168.117.174,TCP,66
2026-06-03 19:09:22.420693,52.168.117.174,192.168.1.21,TCP,164
2026-06-03 19:09:22.424781,192.168.1.21,52.168.117.174,TCP,66
2026-06-03 19:09:22.429472,192.168.1.21,52.168.117.174,TCP,101
2026-06-03 19:09:22.934364,52.168.117.174,192.168.1.21,TCP,66
2026-06-03 19:09:22.939080,192.168.1.21,172.217.24.197,TCP,105
2026-06-03 19:09:22.943617,192.168.1.21,172.217.24.197,TCP,90
2026-06-03 19:09:22.947836,172.217.24.197,192.168.1.21,TCP,66
2026-06-03 19:09:22.952370,172.217.24.197,192.168.1.21,TCP,66
2026-06-03 19:09:22.956464,192.168.1.21,172.217.24.197,TCP,66
2026-06-03 19:13:50.461745,192.168.1.21,52.168.117.174,TCP,178
2026-06-03 19:13:50.468924,192.168.1.21,52.168.117.174,TCP,1454
2026-06-03 19:13:50.478818,192.168.1.21,52.168.117.174,TCP,1200
2026-06-03 19:13:50.716039,52.168.117.174,192.168.1.21,TCP,66
2026-06-03 19:13:50.720644,52.168.117.174,192.168.1.21,TCP,161
2026-06-03 19:13:50.724508,192.168.1.21,52.168.117.174,TCP,66
2026-06-03 19:13:50.728830,192.168.1.21,52.168.117.174,TCP,101
2026-06-03 19:13:51.229083,52.168.117.174,192.168.1.21,TCP,66
2026-06-03 19:13:51.740530,172.64.148.235,192.168.1.21,TCP,90
2026-06-03 19:13:51.744758,192.168.1.21,172.64.148.235,TCP,94
2026-06-03 19:13:51.994968,172.64.148.235,192.168.1.21,TCP,66
2026-06-03 19:13:52.768009,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 19:13:52.773733,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 19:13:52.785110,192.168.1.21,142.251.43.206,TCP,743
2026-06-03 19:13:52.789937,192.168.1.21,142.251.43.206,TCP,323
2026-06-03 19:13:52.794076,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:52.798112,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:52.802208,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:52.806403,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:53.022396,142.251.43.206,192.168.1.21,TCP,140
2026-06-03 19:13:53.028483,142.251.43.206,192.168.1.21,TCP,97
2026-06-03 19:13:53.032743,142.251.43.206,192.168.1.21,TCP,105
2026-06-03 19:13:53.036617,192.168.1.21,142.251.43.206,TCP,66
2026-06-03 19:13:53.040880,192.168.1.21,142.251.43.206,TCP,105
2026-06-03 19:13:53.045233,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:54.817200,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 19:13:54.823605,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 19:13:54.836594,192.168.1.21,142.251.43.206,TCP,1102
2026-06-03 19:13:54.841292,192.168.1.21,142.251.43.206,TCP,323
2026-06-03 19:13:54.845318,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:54.849414,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:54.854405,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:54.858975,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:13:55.068421,142.251.43.206,192.168.1.21,TCP,141
2026-06-03 19:13:55.072856,142.251.43.206,192.168.1.21,TCP,97
2026-06-03 19:13:55.077153,192.168.1.21,142.251.43.206,TCP,66
2026-06-03 19:13:55.081416,142.251.43.206,192.168.1.21,TCP,105
2026-06-03 19:13:55.085765,192.168.1.21,142.251.43.206,TCP,105
2026-06-03 19:13:55.089627,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 19:14:01.725244,142.250.205.138,192.168.1.21,TCP,151
2026-06-03 19:14:01.729311,192.168.1.21,142.250.205.138,TCP,66
2026-06-19 17:39:17.803890,192.168.1.21,192.168.1.1,UDP,93
2026-06-19 17:39:18.838249,192.168.1.21,34.120.237.76,TCP,309
2026-06-19 17:39:19.867150,192.168.1.21,192.168.1.1,UDP,85
2026-06-19 17:39:20.903456,192.168.1.21,34.120.237.76,TCP,310
2026-06-19 17:39:22.707772,192.168.1.21,192.168.1.1,UDP,95
2026-06-19 17:39:24.867427,140.82.114.25,192.168.1.21,TCP,66
2026-06-19 17:39:25.895207,192.168.1.21,52.110.15.134,TCP,112
2026-06-19 17:39:27.932489,192.168.1.21,23.103.239.167,TCP,95
2026-06-19 17:39:28.455051,52.110.15.134,192.168.1.21,TCP,108
2026-06-19 17:39:29.987285,192.168.1.21,192.168.1.1,UDP,87
2026-06-19 17:39:31.255936,34.111.211.209,192.168.1.21,TCP,66
2026-06-19 17:39:31.775118,172.64.148.235,192.168.1.21,TCP,90
2026-06-19 17:39:32.297799,34.111.211.209,192.168.1.21,TCP,66
